Student_ID,Name,Grade,GPA,Attendance,Math_Score,Science_Score,English_Score,History_Score,Graduation_Status,GPA_Category,Elective_Art,Elective_Computer Science,Elective_Drama,Elective_Music,Total_Score,Math_Score_Zscore,Total_Score_Percentage,Name_Initial,High_Achiever
167639,Hannah Nicholson,D,-0.18014326785139917,-1.621184173248561,-0.04886990110018522,38,79,21,Graduated,Low,0,0,0,1,186,-0.04886990110018522,46.5,H,False
338035,James Becker,A,-0.1888349241213692,0.7218715134313138,-0.5283223295532989,31,17,58,Graduated,Low,1,0,0,0,140,-0.5283223295532989,35.0,J,False
867493,Natalie Young,A,-1.6490331774763354,-0.09221206821804391,1.3209941801944254,90,8,40,Graduated,Low,0,0,1,0,226,1.3209941801944254,56.49999999999999,N,False
381039,Jeffery Hart,B,1.2018300790738365,0.3926465355584121,1.3552407822267907,45,45,31,Graduated,Low,0,0,1,0,210,1.3552407822267907,52.5,J,False
469269,Jerry Nguyen,B,0.9063137658948555,-0.3171112089468052,1.5949669964533475,76,83,65,Graduated,Low,0,0,0,1,320,1.5949669964533475,80.0,J,False
770458,Michael Guerra,C,-0.7624842379393916,-1.072190833522839,-0.9735281559740474,63,86,6,Graduated,Low,0,1,0,0,176,-0.9735281559740474,44.0,M,False
889718,Melissa Stuart,B,1.6016462674924583,0.6252418446010858,1.3209941801944254,18,9,56,Pending,Low,0,0,1,0,171,1.3209941801944254,42.75,M,False
934658,Sharon Alexander,D,0.5499558588260838,-0.9396457125610204,-0.014623299067819954,53,17,37,Pending,Low,0,0,1,0,156,-0.014623299067819954,39.0,S,False
274128,Michael Drake,C,0.5151892337462036,0.9382193560335067,-1.2132543702006042,8,66,6,Pending,Low,0,0,1,0,94,-1.2132543702006042,23.5,M,False
295895,Austin Pennington,F,-0.4582762684904404,0.42770685787734425,-0.8022951458122211,14,64,44,Pending,Low,1,0,0,0,148,-0.8022951458122211,37.0,A,False
361839,Michael Anderson,A,0.011073170087941418,-0.2888919251291281,0.8072951497089463,47,94,69,Pending,Low,0,0,1,0,283,0.8072951497089463,70.75,M,False
468908,Natasha Barnes,A,0.8715471408149752,0.591891781907467,0.499075731417659,73,15,55,Pending,Low,1,0,0,0,207,0.499075731417659,51.74999999999999,N,False
783853,Morgan Bowers,A,-0.6321093938898411,0.8792153989601816,-0.08311650313255048,12,85,71,Pending,Low,0,0,1,0,215,-0.08311650313255048,53.75,M,False
579389,Michaela Johnson,F,0.1066813890576121,0.7449600183730495,-1.452980584427161,28,56,5,Pending,Low,0,1,0,0,96,-1.452980584427161,24.0,M,False
975060,Tina Johnson,F,-0.032385111261908614,-0.23416361711908715,-1.3159941762977,44,91,32,Graduated,Low,0,0,0,1,178,-1.3159941762977,44.5,T,False
866326,Billy Liu,A,0.2978978269969527,-1.0294343428899946,-1.4187339823947958,24,4,98,Pending,Low,0,0,0,1,134,-1.4187339823947958,33.5,B,False
330051,Hunter Burke,F,-1.7185664276360957,0.7612074848135313,-0.5968155336180294,7,36,98,Graduated,Low,0,0,1,0,173,-0.5968155336180294,43.25,H,False
186734,Jonathan Peters,B,-1.075383863658313,0.8997385144639465,1.3209941801944254,47,28,48,Graduated,Low,0,1,0,0,211,1.3209941801944254,52.75,J,False
368211,Keith Barron,C,-0.10191836142166896,1.211005766271054,-0.25434951329437683,59,57,22,Graduated,Low,0,1,0,0,180,-0.25434951329437683,45.0,K,False
552716,Tiffany Haney,F,1.2626716729636271,0.2429988183434566,1.663460200518078,6,73,88,Graduated,Low,1,0,0,0,265,1.663460200518078,66.25,T,False
699636,Abigail Williams,F,1.6972544864621288,0.36955803061667525,0.8072951497089463,35,87,16,Graduated,Low,1,0,0,0,211,0.8072951497089463,52.75,A,False
768150,Amber Brock,B,0.819397203195155,-1.6442726781902968,1.1840077720649642,95,19,8,Graduated,Low,0,0,0,1,206,1.1840077720649642,51.5,A,False
483151,Michelle Moore,C,1.071455235024286,-1.6023713173701097,-1.3844873803624305,64,37,7,Graduated,Low,0,1,0,0,117,-1.3844873803624305,29.25,M,False
360696,Mark Cohen,C,1.2365967041537167,-0.05202096702317024,0.25934951719110216,3,45,62,Graduated,Low,0,0,0,1,167,0.25934951719110216,41.75,M,False
491014,Kayla Carpenter,A,0.019764826357911654,-1.1713858917910378,-0.32284271735910736,40,62,12,Pending,Low,0,1,0,0,154,-0.32284271735910736,38.5,K,False
746133,Johnny Lynch,D,0.19359795175731254,0.23957829909282852,-0.04886990110018522,50,4,28,Pending,Low,0,0,0,1,130,-0.04886990110018522,32.5,J,False
460830,Evan Thomas,B,1.6190295800323984,-1.392009383456515,1.3209941801944254,7,27,44,Graduated,Low,0,0,1,0,166,1.3209941801944254,41.5,E,False
551802,John Peterson,C,0.15013967040746212,-0.22732257861783217,0.2935961192234674,41,66,44,Pending,Low,0,0,1,0,209,0.2935961192234674,52.25,J,False
233465,Charles Warren,C,1.6103379237624285,0.9271026684689676,0.6703087415794853,94,12,8,Graduated,Low,1,0,0,0,183,0.6703087415794853,45.75,C,False
528757,Steven Neal,D,1.4278131420930578,-0.8079557214118601,-0.8365417478445863,51,9,26,Pending,Low,0,0,0,1,111,-0.8365417478445863,27.750000000000004,S,False
760049,Dr. Jacob Maxwell DDS,D,-1.6055748961264853,0.7346984606211676,0.25934951719110216,76,67,28,Pending,Low,1,0,0,0,228,0.25934951719110216,56.99999999999999,D,False
102120,Gwendolyn Jones,B,0.8976221096248852,-0.5796360614324707,0.9442815578384074,3,64,86,Pending,Low,0,0,0,1,230,0.9442815578384074,57.49999999999999,G,False
884504,April Thompson,C,1.2713633292335969,-1.3312951667578758,0.8072951497089463,66,15,45,Pending,Low,0,1,0,0,199,0.8072951497089463,49.75,A,False
417211,Aaron Diaz,C,-1.6316498649363953,-0.36670873808090587,-0.66530873768276,13,90,69,Graduated,Low,0,1,0,0,202,-0.66530873768276,50.5,A,False
940715,Deanna Curry,D,0.9845386723245856,-1.5484981391727255,0.1223631090616411,26,49,95,Graduated,Low,0,0,1,0,223,0.1223631090616411,55.75,D,False
800281,David Hernandez,D,-0.8494008006390921,-1.3415567245097582,0.8072951497089463,64,51,12,Pending,Low,0,1,0,0,200,0.8072951497089463,50.0,D,False
276893,Robert Gomez,B,1.6016462674924583,-0.6728452110120718,-1.1447611661358736,84,48,75,Pending,Low,0,0,1,0,223,-1.1447611661358736,55.75,R,False
221118,Allen Ramirez,D,-0.6842593315096613,0.0001419515488999228,-0.8365417478445863,11,9,69,Pending,Low,0,0,0,1,114,-0.8365417478445863,28.499999999999996,A,False
604964,Lisa Guerrero,F,0.7324806404954546,-1.5886892403675992,-0.5625689315856642,87,65,96,Pending,Low,1,0,0,0,281,-0.5625689315856642,70.25,L,False
883175,Joshua Torres,C,-0.38874301833068003,-0.06570304402568017,-0.9392815539416821,14,98,35,Graduated,Low,0,0,1,0,169,-0.9392815539416821,42.25,J,False
356016,Mike Hall,F,1.1409884851840464,-1.1910538774821466,0.8757883537736769,28,29,39,Pending,Low,0,1,0,0,171,0.8757883537736769,42.75,M,False
935290,Karen Kelly,A,-0.25836817428112957,-1.4698261964082915,-1.076267962071143,16,54,89,Graduated,Low,1,0,0,0,177,-1.076267962071143,44.25,K,False
906300,Katelyn Lewis,D,1.6885628301921587,-1.1542832955378999,-0.5625689315856642,16,0,8,Pending,Low,0,0,1,0,57,-0.5625689315856642,14.249999999999998,K,False
411837,Tiffany Fox,B,0.5934141401759342,0.30285790522943906,-1.179007768168239,1,2,41,Pending,Low,0,1,0,0,59,-1.179007768168239,14.75,T,False
688668,William Lopez,F,-1.1709920826279834,1.234949401025447,0.9100349558060422,42,17,54,Pending,Low,0,0,0,1,189,0.9100349558060422,47.25,W,False
253526,Julia Collins,F,0.6977140154155743,1.6317296340982435,-1.5214737884918916,55,74,53,Pending,Low,0,1,0,0,187,-1.5214737884918916,46.75,J,False
910868,Jose Kerr,C,0.5760308276359941,1.6360052831615275,0.5333223334500242,91,19,40,Pending,Low,0,1,0,0,215,0.5333223334500242,53.75,J,False
447230,Ann Gonzalez,F,1.5321130173326978,1.0100502602966857,0.7730485476765812,62,15,72,Graduated,Low,0,0,1,0,221,0.7730485476765812,55.25,A,False
555340,Casey Thomas,F,0.2978978269969527,0.28062453010035954,1.2182543740973295,58,86,35,Graduated,Low,1,0,0,0,264,1.2182543740973295,66.0,C,False
727145,David Ray,C,-0.15406829904148905,0.3011476456041244,-1.3159941762977,50,53,10,Graduated,Low,0,0,1,0,124,-1.3159941762977,31.0,D,False
146810,James Griffin,C,0.028456482627881505,-1.1294845309708494,1.663460200518078,34,57,85,Pending,Low,1,0,0,0,274,1.663460200518078,68.5,J,False
835266,Michael Jones,A,-0.7103343003195715,0.1386729811993163,-0.7680485437798558,58,27,77,Graduated,Low,1,0,0,0,189,-0.7680485437798558,47.25,M,False
287036,Jennifer Ortega,F,0.6281807652558143,-1.6442726781902968,-1.3844873803624305,46,53,57,Pending,Low,0,0,1,0,165,-1.3844873803624305,41.25,J,False
662258,Christopher Collins,F,-1.2492169890577136,0.2216205730270344,1.012774761903138,5,19,16,Pending,Low,0,1,0,0,119,1.012774761903138,29.75,C,False
106656,Tiffany Evans,D,1.2539800166936568,-0.17344940042044857,1.6292135984857128,49,26,88,Graduated,Low,1,0,0,0,260,1.6292135984857128,65.0,T,False
616272,Frank Kim,A,1.1583717977239865,1.5120114603262798,0.6703087415794853,83,36,62,Graduated,Low,0,0,1,0,250,0.6703087415794853,62.5,F,False
291394,Savannah Fisher,F,0.3065894832669229,0.3986324442470098,0.46482912938529375,30,31,8,Pending,Low,0,0,0,1,132,0.46482912938529375,33.0,S,False
345466,Emily Phillips,B,0.7933222343852451,1.3093456947265967,-0.4598291254885684,70,86,7,Graduated,Low,0,0,1,0,199,-0.4598291254885684,49.75,E,False
791094,Dominique Shields,A,1.6798711739221888,-0.5907527489970099,1.012774761903138,48,43,49,Graduated,Low,0,0,1,0,219,1.012774761903138,54.75,D,False
343798,Samantha Baird,D,-0.9623923321487025,0.7278574221199127,-0.04886990110018522,12,15,30,Graduated,Low,0,0,1,0,105,-0.04886990110018522,26.25,S,False
150590,Steven Barrera,A,1.3582798919332975,-1.6100674856840214,1.3552407822267907,0,50,49,Pending,Low,0,0,0,1,188,1.3552407822267907,47.0,S,False
500388,Pamela Cook,B,1.488654735982848,-1.2397962768035886,-0.8707883498769515,9,54,82,Graduated,Low,0,1,0,0,169,-0.8707883498769515,42.25,P,False
622392,Christina Rasmussen DDS,C,-1.1970670514378934,-0.38295620452138657,-1.5899669925566222,65,83,60,Graduated,Low,0,0,1,0,211,-1.5899669925566222,52.75,C,False
119274,Sharon Cochran,D,0.22836457683719233,0.39350166537106823,1.0812679659678686,13,43,31,Pending,Low,0,0,0,1,168,1.0812679659678686,42.0,S,False
398498,Gregory Clark,B,-1.7011831150961556,-0.9353700634977361,-1.2475009722329695,36,3,36,Graduated,Low,0,1,0,0,88,-1.2475009722329695,22.0,G,False
137784,Erin Williams,C,-0.015001798721968523,0.9638732504132131,1.149761170032599,92,77,33,Pending,Low,1,0,0,0,285,1.149761170032599,71.25,E,False
912747,Peggy Dyer,C,-0.3539763932507999,0.9134205914664576,-1.042021360038778,93,10,70,Pending,Low,1,0,0,0,192,-1.042021360038778,48.0,P,False
408715,Anne Green,C,-0.8667841131790321,1.0408349335523337,0.6018155375147548,86,80,41,Pending,Low,0,0,1,0,274,0.6018155375147548,68.5,A,False
755003,Daniel Vargas,C,0.3587394208867432,-0.5129359360452332,0.25934951719110216,91,61,70,Pending,Low,0,1,0,0,279,0.25934951719110216,69.75,D,False
711286,Joshua Quinn,D,-0.7972508630192717,-1.4133876287729372,0.5675689354823895,27,88,40,Pending,Low,1,0,0,0,221,0.5675689354823895,55.25,J,False
308078,Cheryl Fox,A,0.17621463921737246,1.2503417376532715,-1.6242135945889873,42,30,63,Pending,Low,0,1,0,0,137,-1.6242135945889873,34.25,C,False
319016,Kathryn Orozco,B,0.019764826357911654,-0.25554186243550936,-1.4872271864595263,89,5,91,Pending,Low,0,0,0,1,191,-1.4872271864595263,47.75,K,False
341647,Jonathan Ochoa,F,1.4191214858230874,-1.0225933043887385,0.7045553436118506,15,89,72,Graduated,Low,1,0,0,0,246,0.7045553436118506,61.5,J,False
429007,Rhonda Cooke,B,1.0801468912942562,0.774034432003384,1.1155145680002339,48,77,43,Graduated,Low,0,0,0,1,250,1.1155145680002339,62.5,R,False
660609,Alicia White,B,0.2978978269969527,-1.1397460887227326,-0.8707883498769515,64,8,75,Pending,Low,0,0,1,0,171,-0.8707883498769515,42.75,A,False
346780,Eduardo Nicholson,C,-1.3795918331072643,-1.216707771861853,0.9100349558060422,9,29,94,Pending,Low,0,0,1,0,208,0.9100349558060422,52.0,E,False
970031,Robert Miller,A,0.5847224839059639,-0.3188214685721199,-0.9735281559740474,38,27,19,Graduated,Low,1,0,0,0,105,-0.9735281559740474,26.25,R,False
359764,Elizabeth Medina,A,0.7846305781152748,-1.01404200626217,-1.3159941762977,18,5,44,Pending,Low,1,0,0,0,78,-1.3159941762977,19.5,E,False
246108,Tracey Mccormick,C,0.15883132667743236,-0.38295620452138657,-0.4255825234562031,16,95,44,Graduated,Low,0,0,1,0,192,-0.4255825234562031,48.0,T,False
942040,Michael Wood,A,-0.6668760189697213,1.3273034207923908,1.1155145680002339,75,94,86,Graduated,Low,0,1,0,0,195,1.1155145680002339,84.25,M,False
968046,Billy Mayer,D,1.2539800166936568,0.5927469117201244,-0.3570893193914726,95,17,97,Graduated,Low,1,0,0,0,248,-0.3570893193914726,62.0,B,False
525325,Stacey Jones,B,-0.7624842379393916,-1.0089112273862284,-0.25434951329437683,65,86,47,Pending,Low,0,0,0,1,240,-0.25434951329437683,60.0,S,False
603633,Alexis Yang,B,0.7672472655753347,-0.82163779841437,-0.25434951329437683,18,5,65,Pending,Low,0,0,1,0,130,-0.25434951329437683,32.5,A,False
610305,Daniel Lewis,F,-1.1101504887381932,1.163118496762268,0.36208932328819793,12,27,35,Graduated,Low,0,0,1,0,134,0.36208932328819793,33.5,D,False
689804,Aaron Anderson,D,-0.8580924569090621,-1.4963352206006553,1.4579805883238863,54,36,69,Graduated,Low,0,0,1,0,251,1.4579805883238863,62.74999999999999,A,False
143618,Dustin Gomez,C,0.1066813890576121,-0.6651490426981596,1.6292135984857128,94,27,62,Graduated,Low,0,1,0,0,280,1.6292135984857128,70.0,D,False
350129,April Hodges,A,-0.9797756446886425,-0.29145731456709884,0.01962330296454531,17,0,95,Graduated,Low,0,0,0,1,162,0.01962330296454531,40.5,A,False
975391,Ashley Snyder,B,0.8715471408149752,0.03349201424251863,-0.08311650313255048,64,51,79,Graduated,Low,1,0,0,0,241,-0.08311650313255048,60.25,A,False
148035,Tamara Jenkins,F,1.1236051726441063,-0.2076545929267246,1.4579805883238863,10,49,73,Graduated,Low,0,0,1,0,224,1.4579805883238863,56.00000000000001,T,False
546364,Joyce Shaw,A,0.4891142649362937,-1.1440217377860167,-0.66530873768276,47,24,10,Graduated,Low,1,0,0,0,111,-0.66530873768276,27.750000000000004,J,False
585957,Gerald Smith,C,0.4369643273164734,1.6522527496020083,-1.5214737884918916,89,12,84,Pending,Low,1,0,0,0,190,-1.5214737884918916,47.5,G,False
534707,Jennifer Daniel,F,-0.606034425079931,-1.0319997323279642,-0.8022951458122211,52,85,92,Graduated,Low,0,0,1,0,255,-0.8022951458122211,63.74999999999999,J,False
467471,Nicole Hill,C,-1.1709920826279834,-0.32138685801009065,0.1223631090616411,72,45,45,Graduated,Low,0,1,0,0,215,0.1223631090616411,53.75,N,False
382822,Sara Green,D,-0.5191178623802307,-0.2615277711241082,-0.8022951458122211,55,16,33,Graduated,Low,0,0,1,0,130,-0.8022951458122211,32.5,S,False
495723,Donald Brown,A,-0.6668760189697213,-0.5086602869819491,-1.2132543702006042,2,49,98,Pending,Low,1,0,0,0,163,-1.2132543702006042,40.75,D,False
559441,Melinda Dixon,F,0.6107974527158743,1.6796169036070294,1.012774761903138,39,48,5,Pending,Low,0,0,0,1,171,1.012774761903138,42.75,M,False
100244,Wanda Mejia,D,-0.3626680495207699,1.3572329642353826,0.8757883537736769,62,69,29,Pending,Low,0,0,0,1,235,0.8757883537736769,58.75,W,False
524171,Alison Novak,B,-0.8667841131790321,-0.7361248171486812,-0.49407572752093365,82,47,81,Graduated,Low,0,1,0,0,245,-0.49407572752093365,61.25000000000001,A,False
346516,Holly Lynch,D,-1.2492169890577136,-1.415953018210908,0.3278427212558327,23,44,66,Graduated,Low,0,0,1,0,192,0.3278427212558327,48.0,H,False
698126,Dr. Roberta Dudley,D,0.6977140154155743,-1.2209834209251371,1.663460200518078,62,12,53,Pending,Low,1,0,0,0,225,1.663460200518078,56.25,D,False
814259,Karen Barnes,C,1.732021111542009,0.23701290965485775,1.5607203944209822,65,12,32,Pending,Low,0,1,0,0,204,1.5607203944209822,51.0,K,False
902474,Donald Barr,B,-0.2931347993610098,1.468399839880778,0.43058252735292846,18,48,42,Graduated,Low,1,0,0,0,170,0.43058252735292846,42.5,D,False
501412,Steven Sanchez,A,1.2105217353438067,1.606075739718537,0.01962330296454531,12,53,0,Pending,Low,1,0,0,0,115,0.01962330296454531,28.749999999999996,S,False
294411,Yvonne Horn,A,1.4712714234429076,-0.28119575681521697,-0.08311650313255048,20,37,2,Graduated,Low,0,1,0,0,106,-0.08311650313255048,26.5,Y,False
569827,Christina Melendez,F,-0.23229320547121945,0.5944571713454379,1.2182543740973295,39,58,70,Graduated,Low,0,1,0,0,252,1.2182543740973295,63.0,C,False
337970,Kathy Ramirez,C,1.245288360423687,-1.5254096342309897,1.3552407822267907,36,20,0,Pending,Low,0,0,0,1,145,1.3552407822267907,36.25,K,False
656418,Brittany Bell,D,-0.1627599553114591,0.7124650854920881,0.36208932328819793,25,72,6,Pending,Low,0,0,0,1,163,0.36208932328819793,40.75,B,False
536256,James Welch,C,0.9758470160546158,-0.7138914420196016,-1.5214737884918916,82,90,26,Pending,Low,0,1,0,0,203,-1.5214737884918916,50.74999999999999,J,False
118244,Diana Evans,F,0.011073170087941418,1.0228772074865382,0.5333223334500242,40,78,62,Pending,Low,0,0,1,0,245,0.5333223334500242,61.25000000000001,D,False
152733,Douglas Brown,F,1.1583717977239865,0.7133202153047454,-1.5899669925566222,65,42,66,Pending,Low,0,0,0,1,176,-1.5899669925566222,44.0,D,False
818508,Sabrina Hernandez,F,-0.9189340507988524,-0.8951789623028624,-1.1105145641035084,66,5,75,Graduated,Low,0,0,0,1,163,-1.1105145641035084,40.75,S,False
830184,Caitlin Clements,F,1.488654735982848,0.42172094918874664,1.3552407822267907,95,40,94,Graduated,Low,1,0,0,0,318,1.3552407822267907,79.5,C,False
894951,Sergio Reed,A,-1.0319255823084628,1.2871123195975172,1.0812679659678686,5,92,41,Pending,Low,0,0,1,0,219,1.0812679659678686,54.75,S,False
586942,Tiffany Morris,A,-1.1796837388979533,1.3777560797391475,-0.5283223295532989,81,92,15,Pending,Low,1,0,0,0,222,-0.5283223295532989,55.50000000000001,T,False
980638,Bethany Nelson,A,-1.2752919578676238,-0.5539821670527643,-1.452980584427161,60,26,53,Pending,Low,0,1,0,0,146,-1.452980584427161,36.5,B,False
771052,Julia Martinez,D,-0.597342768809961,1.6565283986652937,0.08811650702927584,56,72,15,Graduated,Low,0,0,0,1,195,0.08811650702927584,48.75,J,False
574387,Mark Holt,F,0.6629473903356942,-0.7215876103335139,-0.66530873768276,60,99,73,Pending,Low,0,0,0,1,262,-0.66530873768276,65.5,M,False
354357,Henry Jones,D,1.5929546112224884,-1.4390415231526437,-0.151609707197281,7,11,24,Pending,Low,1,0,0,0,87,-0.151609707197281,21.75,H,False
448112,Miss Marcia Rodriguez,F,0.2978978269969527,-1.512582687041136,-0.7338019417474905,82,21,85,Pending,Low,0,0,1,0,216,-0.7338019417474905,54.0,M,False
850237,Amber Pena,F,0.7237889842254847,0.46875308888487527,1.423733986291521,34,17,28,Pending,Low,1,0,0,0,170,1.423733986291521,42.5,A,False
106390,Christy Gutierrez,D,-0.02369345499193857,-0.8139416301004577,0.01962330296454531,84,74,6,Pending,Low,0,0,1,0,214,0.01962330296454531,53.5,C,False
615416,Jordan Jones,D,0.9150054221648253,-1.5630353459878927,-0.08311650313255048,28,94,97,Graduated,Low,0,0,1,0,266,-0.08311650313255048,66.5,J,False
950636,Jasmine Thomas,F,0.819397203195155,-0.48728204166552685,-1.2817475742653348,24,17,87,Pending,Low,1,0,0,0,140,-1.2817475742653348,35.0,J,False
234093,James Mcintyre,C,-0.38005136206071,1.7702606637486598,0.19085631312637164,3,32,90,Pending,Low,1,0,0,0,180,0.19085631312637164,45.0,J,False
627607,Gary Bullock,D,0.4891142649362937,-0.2649482903747351,0.9100349558060422,41,77,17,Graduated,Low,0,1,0,0,211,0.9100349558060422,52.75,G,False
323733,Allen Diaz,D,1.6711795176522186,1.6368604129741848,0.7388019456442159,26,25,87,Pending,Low,0,0,1,0,209,0.7388019456442159,52.25,A,False
457951,Tracey Walker,A,-1.1709920826279834,-0.8669596784851853,0.6360621395471201,51,37,67,Graduated,Low,0,0,1,0,223,0.6360621395471201,55.75,T,False
716044,Timothy Lambert,D,-1.1101504887381932,-1.3894439940185441,-0.4255825234562031,73,34,58,Pending,Low,0,0,0,1,202,-0.4255825234562031,50.5,T,False
442327,Alexis Allen,C,-0.840709144369122,-1.25860913268204,-0.08311650313255048,51,97,1,Pending,Low,1,0,0,0,196,-0.08311650313255048,49.0,A,False
755023,Shannon Lewis,F,0.2631312019170725,1.7685504041233464,-0.9735281559740474,45,92,35,Pending,Low,0,1,0,0,193,-0.9735281559740474,48.25,S,False
119972,Anthony Baker,D,-0.9015507382589123,-0.48728204166552685,-1.1447611661358736,43,27,2,Graduated,Low,1,0,0,0,88,-1.1447611661358736,22.0,A,False
552737,Faith Walker,D,-1.0927671761982531,-0.41887165665297604,0.7730485476765812,34,82,41,Graduated,Low,0,0,0,1,229,0.7730485476765812,57.25,F,False
154920,Brandy Rodriguez,A,-0.09322670515169892,0.09506136075381452,-1.042021360038778,49,71,10,Pending,Low,1,0,0,0,149,-1.042021360038778,37.25,B,False
935447,Nichole Graham,F,-0.8233258318291818,0.3268015399838308,-1.076267962071143,98,22,72,Graduated,Low,1,0,0,0,210,-1.076267962071143,52.5,N,False
170909,Karen Walters,F,-0.8754757694490022,-1.5313955429195873,0.9100349558060422,89,1,87,Graduated,Low,1,0,0,0,253,0.9100349558060422,63.24999999999999,K,False
445390,Lynn Thomas,B,-0.6408010501598111,-0.8951789623028624,0.25934951719110216,80,20,83,Graduated,Low,0,0,0,1,240,0.25934951719110216,60.0,L,False
428587,Clifford Williams,D,-0.31051811190094986,-0.883207144925666,-1.076267962071143,48,12,87,Pending,Low,0,1,0,0,165,-1.076267962071143,41.25,C,False
839510,Anthony Chavez,F,1.314821610583447,-0.22732257861783217,-1.6927067986537179,17,80,65,Pending,Low,0,0,1,0,162,-1.6927067986537179,40.5,A,False
623841,Malik Berger Jr.,C,1.054071922484346,0.5482801614619652,-0.4598291254885684,72,48,26,Pending,Low,0,0,1,0,182,-0.4598291254885684,45.5,M,False
236049,Jeremy Jones,D,-0.2062182366613093,-1.0935690788392614,-0.08311650313255048,68,95,63,Pending,Low,0,0,1,0,273,-0.08311650313255048,68.25,J,False
121460,Rebecca Lopez,F,-1.6751081462862454,-1.3945747728944857,-1.3502407783300652,12,49,90,Pending,Low,1,0,0,0,161,-1.3502407783300652,40.25,R,False
321969,John Smith,B,0.12406470159755219,-1.0798870018367501,0.9785281598707727,74,4,47,Pending,Low,1,0,0,0,203,0.9785281598707727,50.74999999999999,J,False
539284,Monique Malone,C,0.6368724215257843,0.5534109403379068,1.526473792388617,14,80,48,Graduated,Low,0,0,0,1,236,1.526473792388617,59.0,M,False
195872,Todd Davis,D,1.027996953674436,-0.13582368866354566,-1.2132543702006042,72,54,15,Pending,Low,0,0,1,0,155,-1.2132543702006042,38.75,T,False
368956,Wendy Norris,A,-0.9015507382589123,-1.2355206277403046,-1.3844873803624305,38,82,38,Graduated,Low,1,0,0,0,167,-1.3844873803624305,41.75,W,False
194498,Michael Smith,B,-1.4404334269970545,0.5115095795177197,-0.49407572752093365,67,41,49,Pending,Low,0,0,0,1,192,-0.49407572752093365,48.0,M,False
509014,Brent Green,C,1.5147297047927581,0.30456816485475247,0.3963359253205632,35,7,88,Pending,Low,0,0,1,0,191,0.3963359253205632,47.75,B,False
633047,James Benson,D,1.3582798919332975,1.45129724362764,-1.6584601966213526,42,4,25,Graduated,Low,0,0,0,1,72,-1.6584601966213526,18.0,J,False
104091,Hannah Ibarra,A,1.6190295800323984,1.5376653547059862,0.3963359253205632,14,81,50,Pending,Low,0,1,0,0,206,0.3963359253205632,51.5,H,False
904026,Joseph Stewart,F,-0.145376642771519,1.4427459455010716,-0.08311650313255048,11,97,67,Pending,Low,1,0,0,0,222,-0.08311650313255048,55.50000000000001,J,False
239441,Dustin Barnes,A,-1.2144503639778335,-1.0294343428899946,-1.5214737884918916,16,32,4,Graduated,Low,0,0,1,0,57,-1.5214737884918916,14.249999999999998,D,False
835767,Sara Adams,F,1.1670634539939564,0.12926655326009054,-0.32284271735910736,53,31,54,Graduated,Low,0,0,1,0,178,-0.32284271735910736,44.5,S,False
300486,Susan Trujillo,B,-0.5365011749201708,1.5735808068375756,-0.5283223295532989,61,47,96,Pending,Low,1,0,0,0,238,-0.5283223295532989,59.5,S,False
761014,Joshua Gillespie,A,-0.05846008007181874,-0.32822789651134565,-0.9392815539416821,58,27,13,Pending,Low,0,0,0,1,120,-0.9392815539416821,30.0,J,False
314153,Mrs. Kendra Miller,A,1.054071922484346,0.622676455163115,0.6703087415794853,24,7,86,Graduated,Low,0,0,1,0,186,0.6703087415794853,46.5,M,False
870609,Teresa Sanders,F,-0.9450090196087623,-0.9157020778066274,1.2182543740973295,68,92,68,Graduated,Low,0,0,0,1,313,1.2182543740973295,78.25,T,False
416160,Zachary Warner,F,-1.0058506134985528,0.9399296156588202,-0.8707883498769515,49,88,82,Pending,Low,0,0,1,0,243,-0.8707883498769515,60.75000000000001,Z,False
519972,Sandra Hayes,B,0.836780515735095,-0.8028249425359186,1.0470213639355033,22,18,8,Graduated,Low,1,0,0,0,128,1.0470213639355033,32.0,S,False
787167,Jessica Daniels,F,1.497346392252818,-0.7703300096549572,1.28674757816206,50,17,74,Graduated,Low,0,0,1,0,228,1.28674757816206,56.99999999999999,J,False
395483,Jennifer Robinson,F,-0.3192097681709199,-0.990098371507777,1.1840077720649642,33,99,22,Graduated,Low,1,0,0,0,238,1.1840077720649642,59.5,J,False
728646,Anna Jones,A,0.9584637035146757,0.5790648347176133,1.149761170032599,75,66,54,Graduated,Low,0,1,0,0,278,1.149761170032599,69.5,A,False
526572,Elizabeth Burton,F,0.6890223591456045,-0.7113260525816308,-0.4598291254885684,91,53,21,Pending,Low,0,1,0,0,201,-0.4598291254885684,50.24999999999999,E,False
724039,Laurie Perry,C,-0.8494008006390921,-0.38808698339732806,1.389487384259156,29,93,60,Graduated,Low,0,0,0,1,272,1.389487384259156,68.0,L,False
260413,Ryan Ross,B,-0.6842593315096613,-1.2004603054213723,-0.11736310516491574,91,30,22,Pending,Low,0,0,1,0,189,-0.11736310516491574,47.25,R,False
449792,Karen Mejia,C,-0.07584339261175883,-1.4672608069703208,1.0812679659678686,95,92,2,Graduated,Low,0,1,0,0,270,1.0812679659678686,67.5,K,False
246858,Anthony Norris,F,0.39350604596662336,1.582132104964144,-0.9392815539416821,23,65,15,Graduated,Low,1,0,0,0,125,-0.9392815539416821,31.25,A,False
609954,Darren Parker,F,-1.3709001768372944,0.4824351658873852,-0.151609707197281,15,91,42,Pending,Low,0,1,0,0,193,-0.151609707197281,48.25,D,False
