Transaction_ID,Account_Number,Transaction_Type,Transaction_Amount,Date,Account_Balance,Fraud_Flag,Transaction_Year,Category_Entertainment,Category_Groceries,Category_Health,Category_Travel,Category_Utilities,Net_Balance,Transaction_Amount_Zscore,Transaction_Amount_Category,Total_Expenditure,Transaction_Month,High_Value_Transaction
2769939,1063522,Payment,1.0765540832187885,2022-01-30,-0.14254935521655326,No Fraud,2022,0,0,0,1,0,-0.9766366257391931,1.0765540832187885,Low,0.819314853844498,1,False
3303006,5775065,Deposit,-0.867580414388325,2022-09-14,-1.4226093657770278,True,2022,1,0,0,0,0,-1.6792978981658446,-0.867580414388325,Low,0.2600621767883336,9,False
5873094,8722560,Transfer,1.0557330954597113,2022-07-07,0.9044703065108538,No Fraud,2022,0,1,0,0,0,0.06152993912398186,1.0557330954597113,Low,0.8133254569393201,7,False
7958167,7099498,Deposit,0.8504190824318858,2023-10-11,0.6758420325932096,No Fraud,2023,0,1,0,0,0,-0.10479637255818663,0.8504190824318858,Low,0.7542645166780976,10,False
7322662,7602172,Withdrawal,-0.03598348052640034,2022-11-16,-1.3873831994517483,No Fraud,2022,0,0,0,0,1,-1.8837895308251147,-0.03598348052640034,Low,0.49928061155527076,11,False
5634357,4409981,Withdrawal,-1.1842877561091483,2022-06-25,-1.1331991407962787,True,2022,1,0,0,0,0,-1.3028858227163513,-1.1842877561091483,Low,0.1689576627134511,6,False
5248213,2055010,Withdrawal,1.620632041014792,2022-04-24,-1.5060741948269418,No Fraud,2022,0,0,0,1,0,-2.477342501603996,1.620632041014792,Low,0.9758251440529054,4,False
3986914,8546987,Deposit,0.5011123807392274,2023-07-08,-1.551720301753791,True,2023,0,0,0,0,1,-2.200298809039472,0.5011123807392274,Low,0.6537824212902936,7,False
4784649,8773123,Withdrawal,-1.1971277132878906,2022-06-19,-0.32189938916796784,True,2022,0,0,0,0,1,-0.4993934506859441,-1.1971277132878906,Low,0.1652641011649387,6,False
5808293,7345404,Withdrawal,1.086498175834584,2022-03-19,1.4273220722060156,True,2022,0,0,0,0,1,0.5681198569673368,1.086498175834584,Low,0.8221753866024543,3,False
9709913,4924753,Transfer,-0.9082443394951957,2022-09-10,1.1267060953311467,No Fraud,2022,0,0,0,0,1,0.8455760519882509,-0.9082443394951957,Low,0.248364730442096,9,False
5286284,2845725,Payment,0.13127010101605108,2023-07-22,0.730226319662044,No Fraud,2023,1,0,0,0,0,0.15568845210109117,0.13127010101605108,Low,0.5473930303925348,7,False
7864094,5098725,Withdrawal,0.32602395408716645,2022-02-05,0.6758182096673815,No Fraud,2022,0,1,0,0,0,0.04602843987608074,0.32602395408716645,Low,0.6034162190305027,2,False
7968034,8133043,Withdrawal,-0.8895987307647748,2023-08-24,0.3916421231730401,True,2023,0,0,0,1,0,0.11556868263809156,-0.8895987307647748,Low,0.25372835451782955,8,False
1295074,2623208,Payment,-1.7593709561247872,2022-01-18,-1.3813629044129951,No Fraud,2022,0,0,0,1,0,-1.3821023251276103,-1.7593709561247872,Low,0.0035283575215391003,1,False
4787169,3868563,Withdrawal,1.0694710491014832,2023-06-05,0.1959174529422806,No Fraud,2023,0,0,0,0,1,-0.6409303883084044,1.0694710491014832,Low,0.8172773375118272,6,False
2752147,6915094,Payment,-0.2527278051223989,2022-02-01,-1.6004095285104023,True,2022,0,0,0,0,1,-2.031447009214875,-0.2527278051223989,Low,0.4369316105390157,2,False
4314889,9759833,Deposit,-0.44124789204899634,2022-08-11,1.1755613920489694,No Fraud,2022,0,0,0,0,1,0.7594018725983993,-0.44124789204899634,Low,0.38270163652110356,8,False
3072361,2843743,Withdrawal,-0.3401676002550536,2022-10-07,-0.4469704402879066,No Fraud,2022,0,0,1,0,0,-0.8692059467287523,-0.3401676002550536,Low,0.4117785465049336,10,False
4588202,5644848,Deposit,-0.5271074918552349,2023-12-25,0.6956647784414042,True,2023,0,0,0,1,0,0.31100674993093913,-0.5271074918552349,Low,0.3580031338703299,12,False
3218774,4021941,Payment,-0.6291901983055824,2023-12-01,-1.5758066608057222,No Fraud,2023,0,0,0,1,0,-1.8988991676521185,-0.6291901983055824,Low,0.3286378677666919,12,False
9386408,8408098,Payment,-0.9576689510262719,2023-07-24,-0.8077776287172889,True,2023,1,0,0,0,0,-1.0472669773341503,-0.9576689510262719,Low,0.23414717175712005,7,False
4633612,4868098,Payment,0.8784832122047779,2022-12-23,0.47395274872954685,No Fraud,2022,0,0,0,1,0,-0.3118966550341635,0.8784832122047779,Low,0.7623374867961934,12,False
2911841,8262798,Transfer,0.8928998841034902,2022-04-19,1.5339137833386185,True,2022,0,1,0,0,0,0.7288913079122122,0.8928998841034902,Low,0.766484608491487,4,False
2693381,9106594,Withdrawal,-1.3045601118455101,2023-11-15,-0.5361969647904052,True,2023,1,0,0,0,0,-0.6797489888877997,-1.3045601118455101,Low,0.13435993451913114,11,False
6497551,1729350,Payment,1.3859103841259763,2022-02-07,1.3890942172263279,True,2022,0,0,0,0,1,0.4443045482086738,1.3859103841259763,Low,0.9083047563741222,2,False
3404671,1632440,Withdrawal,-0.9954892206668827,2023-04-04,1.2804513176539,No Fraud,2023,0,0,0,0,1,1.0222387851912742,-0.9954892206668827,Low,0.22326773565353214,4,False
2178911,7608761,Transfer,-0.32009842348828005,2023-04-01,1.339343661861061,No Fraud,2023,0,0,0,1,0,0.8860123340638266,-0.32009842348828005,Low,0.4175516763202555,4,False
7464964,7482588,Payment,1.2188377941187092,2023-05-12,0.6675312840769615,No Fraud,2023,0,0,1,0,0,-0.21896919351372268,1.2188377941187092,Low,0.8602444018362679,5,False
5915469,8018908,Payment,-0.15414658875657677,2023-11-17,-0.33060856748720546,No Fraud,2023,1,0,0,0,0,-0.808004699698527,-0.15414658875657677,Low,0.4652896326963801,11,False
2552452,9373616,Deposit,-0.6234471976699293,2023-07-10,0.27832198916292317,No Fraud,2023,0,1,0,0,0,-0.07270658483522385,-0.6234471976699293,Low,0.330289908036425,7,False
5847408,6008559,Withdrawal,0.23243044675824848,2022-07-20,1.6550405865648417,True,2022,0,0,1,0,0,1.0382926638398926,0.23243044675824848,Low,0.5764929688164885,7,False
8230073,5132640,Payment,-1.0227980588410253,2022-02-01,1.6782044114455543,True,2022,0,1,0,0,0,1.4222090545538193,-1.0227980588410253,Low,0.21541203386181937,2,False
5289224,5159525,Deposit,-0.5722265932127942,2022-04-01,1.0934434214578594,No Fraud,2022,0,0,0,1,0,0.7161255336430912,-0.5722265932127942,Low,0.3450241047693902,4,False
4913827,9507202,Payment,0.07485295113526166,2022-11-06,-0.7874894726659495,No Fraud,2022,1,0,0,0,0,-1.3242832408468428,0.07485295113526166,Low,0.531163987524593,11,False
5179309,1847652,Withdrawal,-0.19457383262512953,2023-08-29,-0.8873061508487642,True,2023,0,1,0,0,0,-1.3451812061389075,-0.19457383262512953,Low,0.45366027043398605,8,False
9452157,3527006,Payment,-0.396501215581143,2022-10-09,0.25285700775108233,True,2022,0,0,1,0,0,-0.1630942013330188,-0.396501215581143,Low,0.39557353331364237,10,False
9299911,2919297,Transfer,-0.7104623588161901,2023-09-07,-1.39310657106713,No Fraud,2023,0,0,1,0,0,-1.6954101515391935,-0.7104623588161901,Low,0.3052589948586505,9,False
4849199,1394525,Withdrawal,1.4610984445692374,2022-03-10,-0.6712591438469978,True,2022,0,0,0,1,0,-1.6084700671547716,1.4610984445692374,Low,0.9299334678327736,3,False
5276515,6070346,Payment,-0.7624173712333998,2023-02-01,0.5576026370293764,True,2023,0,0,0,1,0,0.24259136657719987,-0.7624173712333998,Low,0.2903135372184648,2,False
2014004,2240206,Withdrawal,-0.8016751313361468,2022-12-03,1.4885252402185547,No Fraud,2022,0,1,0,0,0,1.171610208372703,-0.8016751313361468,Low,0.2790205904291801,12,False
1177705,8434929,Withdrawal,-0.7149906278022418,2022-03-21,0.8494300258322455,True,2022,0,0,0,0,1,0.5166389772726616,-0.7149906278022418,Low,0.30395638613687903,3,False
5082963,9953745,Deposit,-0.5915439589872642,2023-12-16,-1.5470095771160237,True,2023,0,0,0,1,0,-1.8813396841315484,-0.5915439589872642,Low,0.33946724204392426,12,False
8770880,2960609,Payment,-1.586388296372466,2022-05-22,-1.0117294945939996,No Fraud,2022,1,0,0,0,0,-1.0674692725799693,-1.586388296372466,Low,0.0532888116824278,5,False
3246289,4859122,Transfer,1.2363765699993494,2022-02-17,0.7652884875848802,No Fraud,2022,0,1,0,0,0,-0.12764302166509822,1.2363765699993494,Low,0.8652896326963802,2,False
7570969,2496788,Withdrawal,1.131603354766359,2022-01-04,0.5357394057949899,True,2022,0,1,0,0,0,-0.3237988062193332,1.131603354766359,Low,0.8351504107572852,1,False
5589572,8023895,Deposit,1.6958897135869706,2023-04-13,0.6951893557042156,No Fraud,2023,0,0,0,0,1,-0.32893267961115813,1.6958897135869706,Low,0.9974738802420992,4,False
3083677,8946691,Transfer,-0.7737502258210888,2023-12-03,-1.490441176586436,No Fraud,2023,1,0,0,0,0,-1.7731594632129566,-0.7737502258210888,Low,0.2870535110861915,12,False
3910324,9426903,Withdrawal,0.23859460077384934,2023-06-27,-1.0098143385132539,No Fraud,2023,0,0,0,0,1,-1.5905586126712188,0.23859460077384934,Low,0.578266158706002,6,False
5392640,2064799,Withdrawal,-1.2856499770252048,2023-06-13,1.1215544739356527,No Fraud,2023,0,1,0,0,0,0.949062537568595,-1.2856499770252048,Low,0.1397996525709251,6,False
4016869,1405952,Withdrawal,-0.49671831697651475,2022-03-27,1.4047824770339727,True,2022,0,0,0,1,0,1.001330238484274,-0.49671831697651475,Low,0.36674492998853586,3,False
7647413,4501380,Payment,-1.208356149682204,2023-09-08,-1.6186081722847139,True,2023,1,0,0,0,0,-1.7744901715944654,-1.208356149682204,Low,0.16203411212847868,9,False
3673523,6301358,Withdrawal,-1.0567374522945132,2022-09-19,-0.9201006524405494,No Fraud,2022,0,1,0,0,0,-1.1294995207120402,-1.0567374522945132,Low,0.20564897648596014,9,False
9871067,5258329,Deposit,-1.7549679889707863,2023-09-16,1.6019520595052084,True,2023,0,1,0,0,0,1.5576547639401284,-1.7549679889707863,Low,0.004794921728334493,9,False
1192677,9615521,Payment,0.10916476947845513,2023-01-21,-1.5416981004356214,True,2023,0,0,1,0,0,-2.0776704378205655,0.10916476947845513,Low,0.541034177208853,1,False
7473599,6185046,Withdrawal,-1.7008062720669077,2023-10-16,-0.8611592813425528,No Fraud,2023,0,0,0,1,0,-0.8861198861252146,-1.7008062720669077,Low,0.02037516332670849,10,False
3362043,4943139,Payment,-0.30763437180568964,2022-02-11,-0.1832641164968741,No Fraud,2022,0,0,1,0,0,-0.6185964672577267,-0.30763437180568964,Low,0.42113710432383994,2,False
9259540,7577738,Withdrawal,-0.5079676370095034,2022-07-11,-0.8773906348071314,No Fraud,2022,0,0,1,0,0,-1.2452549150122287,-0.5079676370095034,Low,0.36350893353291314,7,False
5313019,1061051,Deposit,-1.6809354898675475,2022-01-16,1.2400310629783884,True,2022,0,1,0,0,0,1.1795680388408296,-1.6809354898675475,Low,0.026091222659985085,1,False
8339397,7459629,Transfer,0.8998785000274203,2022-07-08,0.7541307268022118,No Fraud,2022,0,0,0,1,0,-0.04184506566983004,0.8998785000274203,Low,0.7684920877283445,7,False
5383337,8030539,Withdrawal,-0.3825022164559325,2023-03-24,-0.9640166625365677,No Fraud,2023,0,1,0,0,0,-1.3667445099775803,-0.3825022164559325,Low,0.39960050662568275,3,False
1737096,3023442,Deposit,0.7840787235739766,2023-07-28,1.5753584238247615,True,2023,0,0,1,0,0,0.8010520914494328,0.7840787235739766,Low,0.7351809484713623,7,False
5468165,4040381,Withdrawal,-1.512522866378628,2023-10-05,0.05283316255774003,No Fraud,2023,0,0,1,0,0,-0.03924603932482936,-1.512522866378628,Low,0.07453705326077706,10,False
6309421,8421258,Withdrawal,0.31749298768838735,2022-07-07,0.708147646315816,No Fraud,2022,0,0,0,1,0,0.08035360691717597,0.31749298768838735,Low,0.6009621883025538,7,False
4223955,7413663,Payment,-1.6594253420321918,2023-07-24,1.2538248822929645,No Fraud,2023,0,0,0,0,1,1.1869786759856054,-1.6594253420321918,Low,0.03227886439753095,7,False
6448476,5438120,Withdrawal,0.5886635552781494,2023-10-10,0.8192253179598895,No Fraud,2023,1,0,0,0,0,0.1118513109396797,0.5886635552781494,Low,0.6789675248932433,10,False
9113220,3806153,Payment,-0.0964137696392555,2023-10-21,-0.3264171135805438,No Fraud,2023,0,0,0,1,0,-0.8204801738896315,-0.0964137696392555,Low,0.48189714297156994,10,False
8660228,7286103,Withdrawal,1.6317734622479594,2023-02-13,-0.8368560991396012,No Fraud,2023,0,0,0,0,1,-1.8208161633606192,1.6317734622479594,Low,0.9790301021761877,2,False
5255929,3968158,Withdrawal,-0.3377137727107289,2023-02-23,0.9960891361302604,No Fraud,2023,0,0,1,0,0,0.552691023881311,-0.3377137727107289,Low,0.4124844182565469,2,False
5582442,9244962,Payment,1.650182389740063,2023-08-28,-0.38005598475279784,True,2023,0,0,1,0,0,-1.3757871625384752,1.650182389740063,Low,0.9843256421680778,8,False
7433951,3062431,Withdrawal,-0.4002950766071201,2023-11-08,-0.73148764345933,True,2023,1,0,0,0,0,-1.1323934884991962,-0.4002950766071201,Low,0.39448218549909136,11,False
6181053,8752790,Transfer,1.6276559048225183,2023-11-06,1.548528285185001,True,2023,0,0,1,0,0,0.5319376045022842,1.6276559048225183,Low,0.9778456393646154,11,False
9326751,9895062,Withdrawal,-1.1897557888355792,2022-10-11,0.7884909815625898,True,2022,0,1,0,0,0,0.5931354675871611,-1.1897557888355792,Low,0.16738472012935976,10,False
7612070,9407214,Transfer,-0.15026571256945376,2023-09-12,-0.03228373460942128,No Fraud,2023,0,0,0,1,0,-0.5150252821512259,-0.15026571256945376,Low,0.46640601142410876,9,False
6056254,3737316,Payment,0.3984936608962185,2023-04-05,-1.027103567988542,No Fraud,2023,0,0,0,1,0,-1.653599557025434,0.3984936608962185,Low,0.6242629647614805,4,False
2712096,1153607,Payment,-1.1657152401140904,2023-10-20,-0.010894199813250653,No Fraud,2023,0,0,0,0,1,-0.20183321363479545,-1.1657152401140904,Low,0.1743002608221153,10,False
9215873,3670797,Payment,-0.11317985088891723,2023-01-02,-0.2546320781227597,No Fraud,2023,0,0,1,0,0,-0.7448898028384778,-0.11317985088891723,Low,0.4770741866204763,1,False
7923511,3632489,Transfer,0.4544478901197103,2023-11-01,1.564847679897207,True,2023,0,0,0,1,0,0.885512452556083,0.4544478901197103,Low,0.6403588431713166,11,False
6147111,4606919,Payment,1.2690281390678726,2022-06-29,-0.5119327969442453,No Fraud,2022,0,0,0,0,1,-1.3961510866031945,1.2690281390678726,Low,0.8746822325572083,6,False
5108268,2742718,Payment,-0.6624160674376707,2023-06-26,0.18984640471371858,No Fraud,2023,0,0,1,0,0,-0.14871810005459143,-0.6624160674376707,Low,0.3190800638788905,6,False
2207972,9916490,Payment,1.1729634011624006,2022-11-12,-1.5342732885523624,No Fraud,2022,0,0,0,1,0,-2.3763648068667647,1.1729634011624006,Low,0.8470481044089453,11,False
9910516,1981340,Deposit,-1.0111763139183307,2023-02-25,-0.47632891640365416,True,2023,0,1,0,0,0,-0.7051248548050196,-1.0111763139183307,Low,0.2187551626258429,2,False
4937279,5762889,Transfer,1.6018263243878623,2023-11-14,-1.138940811180775,True,2023,0,1,0,0,0,-2.1100038998772837,1.6018263243878623,Low,0.9704154630969248,11,False
9180942,1931412,Deposit,-0.9321004160750546,2022-02-13,-0.2843613632579268,True,2022,0,1,0,0,0,-0.5386257159095682,-0.9321004160750546,Low,0.24150225528527733,2,False
7664077,7919382,Transfer,0.7816875469456772,2023-10-06,-0.2910732136652996,No Fraud,2023,0,0,1,0,0,-1.0382332631826334,0.7816875469456772,Low,0.734493098977237,10,False
8675323,6413337,Withdrawal,0.35834138493688805,2023-12-30,0.08464401899465875,No Fraud,2023,0,0,0,1,0,-0.546061778782281,0.35834138493688805,Low,0.6127127001847282,12,False
8889447,8497955,Transfer,-0.9621484915220814,2022-12-04,0.006980762903606943,True,2022,0,0,0,0,1,1.434739170506932,-0.9621484915220814,Low,0.2328585803467282,12,False
9068772,6116863,Deposit,1.4790618544362713,2023-04-06,-0.13330778629401488,True,2023,0,1,0,0,0,-1.0833120604996778,1.4790618544362713,Low,0.9351008495491934,4,False
5791241,3132793,Payment,-0.7331559128431352,2023-11-27,-1.170952954077956,True,2023,0,0,0,0,1,-1.469877709983096,-0.7331559128431352,Low,0.29873093270188683,11,False
5809322,5915381,Deposit,-1.653950348092869,2023-06-15,-1.6186837841797352,No Fraud,2023,1,0,0,0,0,-1.646384408945574,-1.653950348092869,Low,0.033853809454676524,6,False
6232139,6119566,Transfer,0.40427494820277643,2022-05-07,-1.430502695201583,True,2022,0,0,1,0,0,-2.052943174026533,0.40427494820277643,Low,0.6259260186330119,5,False
1657801,8496450,Deposit,-0.04841968735742372,2023-09-21,0.5968093035268057,No Fraud,2023,0,1,0,0,0,0.0758525852776673,-0.04841968735742372,Low,0.4957031934439033,9,False
7694544,7118222,Payment,0.07673247861602078,2022-09-22,-0.5738886313090512,True,2022,0,1,0,0,0,-1.114251061122311,0.07673247861602078,Low,0.5317046552492329,9,False
7487587,2967786,Deposit,-1.287881045756995,2023-10-02,-1.0652129988586758,No Fraud,2023,0,0,1,0,0,-1.2060636458721767,-1.287881045756995,Low,0.13915785995704696,10,False
2631131,2363737,Transfer,0.6920758533908116,2022-11-18,1.1932746005520485,No Fraud,2022,0,0,0,1,0,0.4508503527921588,0.6920758533908116,Low,0.7087152633502376,11,False
2579534,4715868,Withdrawal,-1.4187518481209715,2022-03-25,1.5434985404970072,True,2022,0,0,1,0,0,1.4033134340283233,-1.4187518481209715,Low,0.10151136653767404,3,False
5694872,5260849,Payment,-1.0805239167454548,2022-12-21,-0.160777000813613,True,2022,0,0,1,0,0,-0.3740975494389927,-1.0805239167454548,Low,0.19880652605968374,12,False
5290677,6156912,Deposit,-1.3283570181157898,2023-07-14,0.7036223261877589,No Fraud,2023,0,0,1,0,0,0.5493401454003686,-1.3283570181157898,Low,0.12751448038327334,7,False
8497641,3332093,Payment,-1.7200018166157731,2022-02-23,0.09381204758094336,True,2022,0,1,0,0,0,0.060835640634519,-1.7200018166157731,Low,0.014853343879691422,2,False
7954477,8405062,Withdrawal,1.0260156776250406,2022-09-20,0.26485513087385026,No Fraud,2022,0,0,1,0,0,-0.5604695291081758,1.0260156776250406,Low,0.8047768994708466,9,False
9734757,7744008,Transfer,-1.421049048375233,2023-06-06,1.5256551690513573,No Fraud,2023,1,0,0,0,0,1.3863838253535459,-1.421049048375233,Low,0.10085055042978078,6,False
6249853,6624062,Transfer,1.4054644311387638,2022-04-09,0.5776625763564732,True,2022,0,0,1,0,0,-0.3612492286693608,1.4054644311387638,Low,0.9139297031834317,4,False
9467087,1653997,Transfer,-0.3609851074076851,2023-11-24,0.07395339471410857,True,2023,1,0,0,0,0,-0.34967830400612776,-0.3609851074076851,Low,0.40579015083628284,11,False
5295418,9595137,Payment,-0.7420349398864996,2023-05-13,-0.8942006436874899,No Fraud,2023,1,0,0,0,0,-1.1944944709094352,-0.7420349398864996,Low,0.29617677832122674,5,False
5880480,8667333,Deposit,1.096981762449485,2022-10-19,1.0209909988170793,True,2022,1,0,0,0,0,0.164533186351715,1.096981762449485,Low,0.8251911110221124,10,False
6946035,5709487,Transfer,0.5927741514906985,2023-12-03,-0.5753580569949452,True,2023,0,0,0,1,0,-1.2641449862921434,0.5927741514906985,Low,0.6801499852317613,12,False
7927147,8478628,Transfer,0.5507910765408507,2022-05-07,-1.5178634357739662,No Fraud,2022,1,0,0,0,0,-2.1812125451015034,0.5507910765408507,Low,0.6680730702417487,5,False
5876837,2979578,Withdrawal,0.1921389465410834,2023-01-07,-0.1811521623331962,No Fraud,2023,0,0,1,0,0,-0.7602800024961998,0.1921389465410834,Low,0.5649026547786516,1,False
7826456,5022562,Deposit,1.3660883304168576,2023-10-06,0.7418284298003855,No Fraud,2023,0,0,0,0,1,-0.188083592602453,1.3660883304168576,Low,0.902602714352225,10,False
3317084,2290896,Deposit,1.001428673691553,2022-04-14,0.8393574165840619,True,2022,0,0,1,0,0,0.012961378278800173,1.001428673691553,Low,0.7977041646433346,4,False
4657598,6876805,Withdrawal,0.5695933125613349,2023-06-29,0.9710678135545033,No Fraud,2023,1,0,0,0,0,0.2670270705086355,0.5695933125613349,Low,0.6734817499612022,6,False
6437638,9111981,Payment,1.4322859844104876,2022-02-02,0.09668150173401309,No Fraud,2022,0,1,0,0,0,-0.8431274704200517,1.4322859844104876,Low,0.921645231861349,2,False
2117628,1311779,Deposit,1.2453217285651852,2022-01-03,1.33086822442278,True,2022,0,0,1,0,0,0.42734590971482833,1.2453217285651852,Low,0.8678628105710554,1,False
5572622,7953392,Withdrawal,1.443183763192445,2023-02-19,0.17865895158871345,No Fraud,2023,1,0,0,0,0,-0.7654470000015087,1.443183763192445,Low,0.9247801034277333,2,False
6413851,3860326,Deposit,-1.1540517279140454,2022-06-20,-1.0232867209590408,No Fraud,2022,0,1,0,0,0,-1.20322925707478,-1.1540517279140454,Low,0.17765540442446423,6,False
2880667,1505057,Payment,0.49064967776300106,2022-03-11,1.0256488987062702,No Fraud,2022,1,0,0,0,0,0.34354346283776893,0.49064967776300106,Low,0.650772704289798,3,False
5298240,7148078,Withdrawal,1.5445947125987436,2023-05-15,0.7516044608849924,True,2023,0,0,0,1,0,-0.22979556253212396,1.5445947125987436,Low,0.953952130881639,5,False
3523376,3412862,Withdrawal,-0.7274163928139278,2023-09-25,1.4098491645199913,No Fraud,2023,0,0,1,0,0,1.0726880591375487,-0.7274163928139278,Low,0.30038197173509285,9,False
1410791,6118968,Transfer,0.8901084377339182,2023-09-11,-0.43161535618206837,True,2023,0,1,0,0,0,-1.207971605751731,0.8901084377339182,Low,0.7656816167967441,9,False
8505026,5695540,Payment,-0.020895051583638295,2022-04-17,-0.6279822096308174,True,2022,0,0,1,0,0,-1.1394941284714066,-0.020895051583638295,Low,0.503620971900297,4,False
6662332,7859139,Transfer,1.4836945416156988,2022-06-30,0.6748490654238886,No Fraud,2022,0,0,0,1,0,-0.28794424216761094,1.4836945416156988,Low,0.9364334953667782,6,False
9008985,7883910,Deposit,0.6057881389917334,2022-07-21,0.18323951328390964,No Fraud,2022,0,0,0,0,1,-0.5200448772786285,0.6057881389917334,Low,0.6838936086066293,7,False
4487928,3941779,Transfer,-1.0403681601796784,2022-05-20,-0.17787253954412038,No Fraud,2022,1,0,0,0,0,-0.4025020085556902,-1.0403681601796784,Low,0.21035779187296313,5,False
5958683,9375513,Withdrawal,-1.155551869292207,2022-03-09,-0.5248386080670641,No Fraud,2022,0,1,0,0,0,-0.7114155845736508,-1.155551869292207,Low,0.17722387148127938,3,False
9200390,2123841,Deposit,1.0987185850659644,2022-10-31,-0.04035418230861567,No Fraud,2022,0,1,0,0,0,-0.8822660402478807,1.0987185850659644,Low,0.8256907280491408,10,False
2625300,3163653,Transfer,-0.01090571108404743,2023-04-09,-0.6337117959225019,True,2023,0,0,1,0,0,-1.148016041292304,-0.01090571108404743,Low,0.5064945207331055,4,False
9937364,4088036,Payment,-0.9926107591361646,2022-09-27,1.2912672712398965,True,2022,0,1,0,0,0,1.0320733897996757,-0.9926107591361646,Low,0.22409575826145292,9,False
6003722,8761378,Withdrawal,1.4161672959597542,2023-10-11,-1.0559634889608611,No Fraud,2023,0,1,0,0,0,-1.9747959020707744,1.4161672959597542,Low,0.917008505504298,10,False
2950278,2900710,Payment,0.9002648473429099,2023-07-18,-1.6969013548710463,No Fraud,2023,0,1,0,0,0,-2.4582425871377813,0.9002648473429099,Low,0.7686032249828539,7,False
5434356,1455893,Payment,-0.32320312443797855,2023-06-24,0.7310255960865849,No Fraud,2023,0,0,0,1,0,0.28721085508097866,-0.32320312443797855,Low,0.41665857333807255,6,False
1677043,3831690,Withdrawal,1.6537743755921803,2022-02-08,0.1589857032315886,True,2022,0,1,0,0,0,-0.8454201762964212,1.6537743755921803,Low,0.9853589182640563,2,False
4370794,9162570,Deposit,0.2985410855907319,2023-08-14,-0.12889640189818155,True,2023,1,0,0,0,0,-0.7393728175123128,0.2985410855907319,Low,0.5955104554124345,8,False
2394656,9281342,Withdrawal,1.2486944362112145,2022-08-21,1.6673187153810447,No Fraud,2022,0,1,0,0,0,0.758056698620559,1.2486944362112145,Low,0.868833008765826,8,False
8365881,5438498,Transfer,0.06366628201829819,2023-06-19,-0.9914938180314421,No Fraud,2023,0,0,0,0,1,-1.522177657511623,0.06366628201829819,Low,0.5279460133264583,6,False
5533029,8338660,Deposit,1.142320142013133,2022-11-08,-1.5106243736602118,True,2022,0,0,0,0,1,-2.3442362513209987,1.142320142013133,Low,0.8382332180242601,11,False
9569296,8941888,Withdrawal,0.42256901568216604,2022-10-05,-1.2640515671770949,True,2022,0,0,1,0,0,-1.8941141473248924,0.42256901568216604,Low,0.6311885178195071,10,False
4066705,2330197,Payment,1.6466774190490907,2023-05-04,-1.1698208472114038,No Fraud,2023,0,0,0,0,1,-2.15334811608529,1.6466774190490907,Low,0.9833173969852769,5,False
2653363,4670083,Deposit,0.6632042229224825,2023-12-15,-0.8078853497732099,No Fraud,2023,0,0,0,1,0,-1.5136360059429743,0.6632042229224825,Low,0.7004100063578521,12,False
6136458,5483882,Withdrawal,1.5319044214971724,2023-11-25,0.674735820211254,True,2023,0,0,1,0,0,-0.3019240091592855,1.5319044214971724,Low,0.9503016225037922,11,False
7995006,7483877,Deposit,0.728298524672777,2023-05-02,0.46047104426930535,No Fraud,2023,0,1,0,0,0,-0.2819848886770356,0.728298524672777,Low,0.7191351318878816,5,False
1929158,9941905,Deposit,1.2082010608201903,2022-04-09,1.1647723687269536,True,2022,0,1,0,0,0,0.2742828073957876,1.2082010608201903,Low,0.8571846230094168,4,False
7542320,5413860,Payment,-1.5524697865576536,2022-01-13,0.8588331763386653,No Fraud,2022,0,0,0,0,1,0.7668193537267649,-1.5524697865576536,Low,0.06304586163912433,1,False
7910115,7908768,Payment,1.6519505378145547,2022-04-27,1.1598638102268706,True,2022,0,1,0,0,0,0.141794185039555,1.6519505378145547,Low,0.9848342703238502,4,False
4383993,1361845,Transfer,0.2275158304567075,2022-10-17,0.43279985276985583,True,2022,1,0,0,0,0,-0.16520790582335837,0.2275158304567075,Low,0.5750792228402077,10,False
7274774,5496520,Transfer,0.8186933546779591,2023-02-24,-0.2536249553018592,No Fraud,2023,0,0,0,1,0,-1.011961016048906,0.8186933546779591,Low,0.745138245733481,2,False
4908554,1949952,Payment,-1.3910636238442313,2023-04-26,-0.08938003736497961,True,2023,0,0,1,0,0,-0.21438238251154995,-1.3910636238442313,Low,0.1094762031108419,4,False
2626518,3357265,Withdrawal,-0.7648642375648327,2023-03-22,-0.4501775585201127,True,2023,0,0,0,1,0,-0.75019872246233,-0.7648642375648327,Low,0.2896096679399058,3,False
1893979,2936660,Transfer,1.0205267612599345,2023-06-23,-0.1778794447400127,True,2023,0,1,0,0,0,-0.9953489734585306,1.0205267612599345,Low,0.8031979494675926,6,False
3503963,5639259,Withdrawal,-0.6542401228963681,2022-08-08,0.9755720728350892,True,2022,0,0,0,1,0,0.6235172591348083,-0.6542401228963681,Low,0.32143196848107414,8,False
9040130,8752331,Transfer,0.1676354771622967,2023-12-30,-0.42068201426590185,True,2023,0,0,1,0,0,-0.9893655871268681,0.1676354771622967,Low,0.5578539496277904,12,False
2473786,6533657,Payment,-0.8006239881895,2022-02-05,-0.34563530952836224,No Fraud,2022,0,0,1,0,0,-0.6368517546259128,-0.8006239881895,Low,0.2793229638603676,2,False
7344767,2073935,Transfer,0.007847796446194695,2022-08-09,-0.973365952515027,True,2022,1,0,0,0,0,-1.4882499414453796,0.007847796446194695,Low,0.5118891831411795,8,False
